pipe_id,latitude,longitude,material,diameter,installation_year,age,soil_type,pressure,depth,prev_repairs,last_inspection,traffic_load,elevation,ground_movement_risk,water_proximity,temp_fluctuation
P0612,38.38247528778332,-119.69195122687049,HDPE,large (14-24),1945,78,Clay,37.06,4.54,3,350,7,639.9847738164156,5.922631322052917,4233.497910798977,17.30260691031846
P0613,36.34293284413094,-118.6861004096686,Asbestos Cement,medium (8-12),1979,44,Loam,80.49,6.05,4,1061,3,834.1092238666208,1.6721395601526345,3837.183474048638,26.526243927951562
P0614,40.48343430116053,-123.22365539005817,Cast Iron,small (2-6),1935,88,Rocky,58.31,6.98,4,974,8,156.1580198503979,9.362364047058628,2632.4064851405683,40.89321275430469
P0615,37.44591341912879,-120.39100521710498,Asbestos Cement,small (2-6),1963,60,Rocky,75.35,6.77,3,948,7,880.2776645970218,6.5800497920398024,748.8221685663676,26.116874480796525
P0616,40.412009382234956,-124.29806711370402,Cast Iron,very large (>24),1950,73,Rocky,78.14,5.21,2,791,1,55.447348203227385,3.931646144768981,873.5601106602847,35.179200755227896
P0617,33.390386227567305,-116.30020161219981,Asbestos Cement,medium (8-12),1952,71,Clay,20.84,5.23,3,910,3,182.57182664379624,3.2207810906524657,133.0665353081617,39.52300109750132
P0618,34.64687427378418,-117.60766209058843,Cast Iron,small (2-6),1966,57,Loam,19.76,4.29,2,613,10,711.0872932643061,9.850274318719418,571.4977100137403,20.588668151169912
P0619,33.661402928797756,-115.31988069071289,Cast Iron,small (2-6),1933,90,Clay,40.48,4.31,2,256,9,397.4559759129327,5.339292920516795,460.76581498337765,43.60722760391534
P0620,34.582251283697154,-117.37533793574906,Ductile Iron,medium (8-12),1966,57,Silt,32.39,7.01,2,887,10,906.6184653701854,0.6597219022921208,3478.2246103640964,16.018413691249975
P0621,36.344226470094334,-119.99499606329279,Cast Iron,medium (8-12),1941,82,Sandy,58.46,3.77,3,289,9,216.5788458488418,3.9555735844119355,2481.1668165693072,16.953473638179098
P0622,36.403549097422164,-118.67240459201406,Cast Iron,small (2-6),1952,71,Loam,35.98,3.74,3,655,8,456.64442357801994,7.067235122374629,4203.955033336177,48.72121683714796
P0623,40.94162869892128,-121.07625972556521,Cast Iron,medium (8-12),1937,86,Clay,16.54,6.01,3,751,8,866.2995700254512,0.7860391458902138,67.73260358240829,22.089148129739666
P0624,33.863985902761655,-117.55921588853914,Ductile Iron,large (14-24),1932,91,Loam,28.8,6.23,8,457,1,617.100316107892,3.0893672007783533,1934.357082910868,29.35431983741346
P0625,41.734465165369286,-120.70447749201011,Steel,small (2-6),1975,48,Silt,18.24,7.31,1,770,1,642.5982742371663,6.5934139751946566,204.54780412826113,42.11530036267253
P0626,33.72118659724285,-117.96571037671329,Cast Iron,large (14-24),1942,81,Sandy,49.27,4.95,0,110,8,912.5607485578146,7.77438820231434,2823.7786853632892,34.08431902328157
P0627,32.87815399060983,-116.4882963229355,Cast Iron,medium (8-12),1938,85,Rocky,46.58,3.55,5,669,9,526.4705640668574,8.520330966223224,358.9062730461412,36.82337231314717
P0628,35.732139794462725,-121.15960842099835,Asbestos Cement,large (14-24),1977,46,Sandy,54.62,6.28,1,165,4,513.8269813667813,5.921385504218588,3669.5417041754035,42.178551726412316
P0629,39.7532412166012,-121.15882864204109,Cast Iron,very large (>24),1968,55,Clay,21.92,5.44,0,134,1,183.39101606466102,5.645679300855103,3015.669694712564,10.565019509486877
P0630,41.407979970514965,-120.24202787036288,HDPE,large (14-24),1946,77,Clay,30.03,3.42,4,374,2,121.0249435030083,2.8606844639707916,2063.8251843285284,26.90075639375471
P0631,34.99384158866969,-116.67136444865999,Asbestos Cement,medium (8-12),1953,70,Sandy,73.29,7.54,5,690,2,541.5714984649593,5.6674955542279895,502.5349185790151,41.865633034816966
P0632,36.27294874945774,-118.21060404837422,Cast Iron,medium (8-12),1921,102,Clay,36.18,7.96,7,774,3,86.35293076605389,8.331456101359493,4549.081081615615,34.04790366176469
P0633,40.01217094840442,-122.39217803371994,Steel,medium (8-12),1944,79,Loam,60.37,7.16,3,716,6,747.8622470802597,3.995342909163667,4603.2981940482805,49.24787261003282
P0634,37.90716051636586,-119.0626654196279,Ductile Iron,medium (8-12),1969,54,Clay,28.65,6.33,3,264,10,496.87641453845964,9.427015420518352,1743.2171910345817,9.658867782802197
P0635,34.90312469734748,-117.3247116538297,Asbestos Cement,large (14-24),1932,91,Clay,97.25,5.25,3,64,6,206.3494853167007,0.7320593534613484,3176.5729955376682,43.81098683072958
P0636,39.70488103586719,-120.98609848519274,Steel,very large (>24),1952,71,Rocky,32.37,7.82,3,271,9,295.0197984801478,9.464718490765652,3127.225360786815,12.36504265676999
P0637,38.35477200741738,-122.57362533332709,Ductile Iron,large (14-24),1966,57,Clay,33.65,3.39,9,296,5,275.11713878735856,1.565901999957796,3488.825639400945,22.60451518429356
P0638,35.94791840264071,-119.18179098985694,Steel,large (14-24),1948,75,Rocky,109.72,6.43,2,963,2,449.8702297197232,9.030857555343708,4433.8133228618835,46.924204068155724
P0639,40.002264087500215,-122.44969718049393,Ductile Iron,small (2-6),1941,82,Clay,34.27,3.39,4,9,8,126.02257774181747,2.4494238178507532,2205.7428077467657,10.025935444713921
P0640,39.62869480736167,-123.73166146293597,Cast Iron,medium (8-12),1933,90,Silt,19.06,7.56,3,582,8,211.1633617286468,2.0993655259860633,4381.350284061111,6.505990110482499
P0641,36.70442266328624,-117.24651994478629,HDPE,small (2-6),1942,81,Clay,116.61,5.44,1,1080,1,800.0505807336526,8.41279449643136,976.128988342293,49.96629732373654
P0642,39.7994674305797,-121.4672909858441,Steel,medium (8-12),1940,83,Sandy,51.01,3.96,2,32,7,629.2168783525722,3.9466566474995823,2364.758914971441,40.04154789591954
P0643,34.62323816636912,-115.60430038047942,Steel,large (14-24),1950,73,Loam,91.27,7.82,4,129,5,321.0500033531689,8.245116664013201,1587.0737227516113,14.783769310153149
P0644,35.637017198898384,-121.13781616637296,Steel,medium (8-12),1955,68,Rocky,55.02,6.62,2,900,8,459.06308331262255,7.976693427825749,2017.4492259174338,25.537649662909654
P0645,37.74119514965473,-121.17413918917278,Cast Iron,medium (8-12),1973,50,Clay,24.56,6.62,0,753,3,404.0361362101521,0.2544815023892044,734.0537159439248,37.35891683445436
P0646,38.59374804616974,-122.54750297099154,Cast Iron,medium (8-12),1935,88,Rocky,45.4,3.71,3,486,10,40.777345820123045,8.38839648629077,1128.0289848157827,38.66518119009047
P0647,37.450469135797704,-121.50068685746042,Cast Iron,large (14-24),1944,79,Clay,38.93,6.66,5,654,10,45.86719665830674,7.33969088545923,2185.2513551884854,33.5247341349941
P0648,33.487957917976686,-116.4190301377749,Cast Iron,large (14-24),1945,78,Rocky,89.22,4.66,1,292,8,825.3462700960656,3.7144072406075477,2906.403053152527,20.24501429520791
P0649,35.84839645179278,-116.37119924975924,Cast Iron,medium (8-12),1929,94,Sandy,18.43,4.58,7,570,7,902.2294587822983,2.3807923489890213,2700.0204494668496,23.743412680363836
P0650,40.22676162592853,-123.46309382884228,Cast Iron,small (2-6),1950,73,Silt,62.83,6.21,3,822,2,117.72979555415553,0.7295497228676262,358.78724297751296,22.34668170554194
P0651,41.608061320630156,-121.58981355463595,Asbestos Cement,small (2-6),1957,66,Silt,19.19,5.59,3,424,6,50.425377557093086,9.832695170892862,4160.500381734331,21.436981452813168
P0652,39.19652063507056,-122.348381658582,Asbestos Cement,very large (>24),1971,52,Silt,42.16,3.49,0,530,7,80.40238764321073,4.569964719483165,2463.567597193201,41.01408359684089
P0653,37.375520255101605,-120.03313731013857,Asbestos Cement,small (2-6),1965,58,Rocky,49.58,7.16,1,239,10,664.3181078503883,6.428902333621327,873.2313967643879,41.78501252958422
P0654,34.48956966831987,-114.53674293855563,Cast Iron,large (14-24),1972,51,Sandy,35.71,5.45,6,599,1,121.8688599431349,4.334687687572081,3100.062110851698,42.6873318600051
P0655,40.39821299013725,-124.07740782102385,Cast Iron,small (2-6),1929,94,Clay,54.06,3.61,10,487,7,779.5058038395513,7.1916766077636005,3493.0182765819354,21.92894446337881
P0656,39.33305080651184,-123.17146740248471,Cast Iron,large (14-24),1949,74,Silt,17.91,3.76,1,632,1,500.64635336318554,7.898857811170519,1720.6475512257425,28.851663843921127
P0657,36.03843600434389,-119.69492035781087,Cast Iron,small (2-6),1938,85,Clay,40.22,4.36,2,305,5,49.594784574368504,9.510097882928793,3952.144161094419,40.904965084118395
P0658,34.13711507223689,-115.88769586231935,Cast Iron,small (2-6),1934,89,Rocky,22.24,5.98,7,108,3,830.0574350511037,4.180106870526146,3364.0591205403266,31.3070355197859
P0659,41.843444949740366,-121.9533355307091,Ductile Iron,small (2-6),1967,56,Loam,56.47,3.39,3,790,5,116.41863926109686,4.976972766001303,4717.579280586519,5.429998801334043
P0660,41.70780023935136,-122.42847275847078,Asbestos Cement,medium (8-12),1935,88,Rocky,47.9,7.98,4,687,3,786.4568406710716,2.0821774293162854,2149.6581909662436,35.33137709894064
P0661,36.6999855889739,-117.62005891194839,Cast Iron,small (2-6),1937,86,Loam,41.38,5.48,6,596,4,394.4957446692412,4.1551804458380435,206.28143674346398,32.316641647623605
P0662,41.86165515151177,-120.92526769679213,Cast Iron,very large (>24),1927,96,Clay,40.38,7.57,3,993,2,732.8857309421916,8.677034748149076,2829.121243783363,16.061109209350693
P0663,39.314312736947564,-123.39442498831258,Cast Iron,small (2-6),1972,51,Sandy,31.48,7.74,4,478,9,364.1268250069456,7.201175971938829,4562.337592241614,19.142517137962678
P0664,41.90582883351132,-121.11377920725471,Asbestos Cement,small (2-6),1950,73,Clay,28.66,5.13,6,397,1,537.8566461744471,3.5685025307071747,1340.6644796483292,46.044790802292674
P0665,34.67941391672876,-117.7260610713978,Cast Iron,very large (>24),1928,95,Sandy,17.79,6.4,9,982,6,626.4570511366614,3.4062191102128683,2139.2508423329,32.38715225391135
P0666,36.31630123701118,-119.68674694317944,Asbestos Cement,large (14-24),1924,99,Rocky,36.79,6.83,5,992,2,510.00408885418557,1.0804534434262658,4900.371094542512,47.322362033253604
P0667,33.56253646607751,-117.77726242021562,Asbestos Cement,large (14-24),1924,99,Silt,41.82,7.66,5,871,3,410.66206344543144,7.517072568296128,4153.444491759896,6.395837725905062
P0668,35.37210396609249,-115.46485560063519,Cast Iron,small (2-6),1946,77,Loam,127.96,4.1,1,1017,8,838.1460728045304,4.500507208313281,3433.7962907143997,43.30968487839063
P0669,41.03310067714091,-121.21362900110523,Ductile Iron,medium (8-12),1956,67,Silt,49.51,3.96,4,618,1,285.7539332302814,7.561351536043964,1258.7048000688194,31.348390856116076
P0670,39.97640579215584,-120.99023456481831,Asbestos Cement,medium (8-12),1957,66,Sandy,52.11,5.38,7,453,10,433.29273906518586,1.1758588328577613,4806.687615004599,46.9307860786467
P0671,36.20686168887407,-119.26527877752142,Asbestos Cement,small (2-6),1936,87,Rocky,71.59,3.11,3,405,4,849.0214352664115,3.2817261414159327,2047.354943571763,37.58968673354344
P0672,41.56519789602601,-120.59994351820932,Asbestos Cement,small (2-6),1954,69,Clay,59.72,4.02,2,141,9,639.0705849561514,5.4640753201188454,168.17866983626527,48.71044380686933
P0673,37.307050680285904,-118.79113509372837,Steel,small (2-6),1951,72,Sandy,26.61,7.47,3,664,5,467.7223051872576,9.165882031021855,4894.162184256831,14.844860250846084
P0674,35.10630016847589,-117.16499940612731,Cast Iron,small (2-6),1959,64,Rocky,49.62,4.56,3,849,1,772.8821451986391,4.954006505247648,3208.4747391881165,47.51057708052955
P0675,35.70543973252113,-117.61286779893928,Asbestos Cement,small (2-6),1942,81,Silt,30.74,7.13,4,218,4,392.5661103936621,9.206812889173003,3728.6507110954562,23.615752470786
P0676,37.321822366549995,-118.70118859927219,Asbestos Cement,medium (8-12),1935,88,Rocky,47.9,7.15,8,853,10,804.8010881755696,1.3009415341300934,1621.2702558730218,7.001179144684191
P0677,37.474766789597346,-118.8614234907638,Cast Iron,medium (8-12),1929,94,Clay,45.09,4.13,5,292,6,888.6730226759057,5.595107204619843,1953.2389712067222,45.42293532136112
P0678,41.72191755786505,-121.82468026482131,Steel,medium (8-12),1968,55,Sandy,108.51,5.61,1,820,6,185.0724348702617,3.6058416360699286,2950.86854595144,49.70902285006354
P0679,40.325476923866255,-122.27954104628827,Steel,medium (8-12),1937,86,Rocky,34.76,5.56,8,15,5,959.9847743161836,1.0514682333276426,2893.132175629505,35.11206877618078
P0680,34.54711340845836,-118.26619222243352,Cast Iron,medium (8-12),1925,98,Rocky,40.64,5.09,4,1033,2,896.4151751434671,1.094326283611855,4340.9388680705615,41.27832197391356
P0681,34.71133669396456,-114.80226688015607,Asbestos Cement,small (2-6),1926,97,Clay,39.89,6.66,3,793,10,784.9686235877856,4.939224270182648,3974.975506535956,11.325926958185224
P0682,33.38216499296345,-116.1971447549365,Cast Iron,small (2-6),1980,43,Clay,41.94,6.58,3,365,4,393.4626984236187,6.070550005860333,3889.427233743988,44.510488434684355
P0683,41.456652135901415,-121.44547852303619,Asbestos Cement,small (2-6),1932,91,Loam,68.46,3.33,2,201,6,376.33372976085997,2.0844607148997483,1142.741834734347,10.29806123913843
P0684,37.58829024588321,-118.38941628279848,Asbestos Cement,small (2-6),1965,58,Rocky,52.22,4.21,7,163,9,798.3586975684362,8.517035572181314,824.2565243322402,23.743305285169555
P0685,36.62130387460565,-117.42835697911157,Steel,large (14-24),1937,86,Sandy,68.12,3.79,8,908,5,921.6189408171457,7.460774869872175,4741.756127956849,18.750155365168183
P0686,35.657203212093066,-119.71972435256059,PVC,medium (8-12),1964,59,Silt,105.89,5.74,4,565,2,415.6801080126703,0.6170300791603145,1232.2129291435558,15.439736165563986
P0687,34.885250728278784,-119.25346244084494,Asbestos Cement,medium (8-12),1976,47,Rocky,34.57,4.02,0,786,4,580.8923977281073,9.032102750523347,1881.88799289641,49.51371903906872
P0688,34.33114409892077,-117.27183459826746,Cast Iron,large (14-24),1949,74,Sandy,42.99,6.23,3,263,1,834.0025458100566,5.2669807306667815,877.232507896748,38.119655791279165
P0689,36.44105571319332,-118.8860745491346,Cast Iron,small (2-6),1972,51,Loam,91.72,5.48,2,674,4,535.8221635993117,2.360969344657539,422.3289337591163,30.122791903587203
P0690,38.01163276491739,-122.47337259314813,Asbestos Cement,large (14-24),1933,90,Loam,51.76,4.12,3,552,9,921.4264548187357,5.1854639962108875,4180.688547218416,10.612620240539263
P0691,36.96395412639367,-120.47091716544573,Cast Iron,small (2-6),1941,82,Sandy,52.96,6.2,4,1023,5,387.3988875741424,1.504556443455538,3763.6710611797826,35.875214548970874
P0692,34.27085143364705,-118.61465829218128,Asbestos Cement,large (14-24),1952,71,Rocky,56.2,4.08,3,381,5,832.7266337923284,2.401408381066817,4955.592023668845,27.31166355356953
P0693,37.378459730668595,-118.1000367312458,Cast Iron,small (2-6),1941,82,Sandy,44.51,7.56,2,110,10,369.9411930595756,7.446557219177067,4191.215255620619,25.819955775899057
P0694,41.26415630410185,-123.64519746721729,Ductile Iron,small (2-6),1938,85,Sandy,45.18,5.03,6,402,3,982.4831452555867,4.902382342440296,770.1092755077054,11.995842064878174
P0695,34.361797863670844,-118.38959176418928,Asbestos Cement,small (2-6),1983,40,Rocky,73.69,4.45,1,274,7,251.06004455868103,4.979847933455631,3785.700082425886,15.543132285495886
P0696,38.89840701098504,-120.05125312406479,PVC,small (2-6),1952,71,Sandy,33.75,7.56,4,796,4,547.8473648011094,0.15652750173883234,4883.457019142962,28.27969530217975
P0697,39.75424141204846,-123.09301384734046,Cast Iron,very large (>24),1923,100,Clay,94.29,5.03,4,589,6,243.69905697183447,6.571789289669,1413.4755280970667,39.367137301641236
P0698,36.51899774577414,-118.98657762254422,HDPE,small (2-6),1937,86,Rocky,33.16,7.76,3,588,1,54.211304491871395,2.9240525674832996,3581.873447869865,27.02625700196412
P0699,38.87197768642299,-120.69207665400097,Asbestos Cement,medium (8-12),1932,91,Silt,46.36,3.78,4,213,6,535.769946496624,2.5115147334010555,1645.633339471446,20.3551625554557
P0700,34.71602606821191,-116.30151969862702,Ductile Iron,small (2-6),1934,89,Sandy,67.67,6.69,8,796,4,271.9742485299991,3.2278866825151695,854.8040458420147,36.13283586855928
P0701,34.576210384445346,-117.9322832102746,Steel,very large (>24),1923,100,Clay,23.47,7.66,4,874,10,506.217513332737,2.822863843306206,2005.2981192389386,26.21181751129723
P0702,34.12718504477544,-115.69915283279974,Cast Iron,small (2-6),1942,81,Clay,41.64,6.22,3,948,1,12.661682602610359,3.319775968548101,4794.282543221646,7.308783011792832
P0703,35.59297991491862,-116.46192101875022,Cast Iron,small (2-6),1968,55,Clay,24.63,7.94,0,41,3,407.3348740199998,7.067121093990259,2708.1452730597584,36.4501560957618
P0704,38.46843764119504,-119.76799523362932,Cast Iron,medium (8-12),1963,60,Clay,52.07,5.39,6,690,9,754.3326819842191,0.6628923373222662,3926.2730483580676,40.752028669219115
P0705,40.01075888390771,-121.55881662578106,Asbestos Cement,medium (8-12),1973,50,Rocky,43.82,7.61,5,175,5,227.656339650405,3.0548532296314876,4762.835568484462,7.061003010149098
P0706,37.75346753554476,-121.49786545344676,Cast Iron,small (2-6),1935,88,Loam,60.62,5.18,4,201,5,442.1523358118091,1.4135128758544035,1409.800874550739,12.6521311528112
P0707,38.38192176348996,-122.78104864865497,Cast Iron,medium (8-12),1971,52,Clay,45.62,4.96,5,749,6,41.602059368785135,9.512093711129264,4825.580021144346,24.95613773246392
P0708,38.1729316925899,-119.69577322257918,Cast Iron,medium (8-12),1957,66,Sandy,46.68,5.39,1,553,4,485.6254255940414,7.593564929794033,1919.6676269983382,9.973406930001431
P0709,41.72393269489304,-120.65493327666984,Ductile Iron,very large (>24),1960,63,Rocky,49.22,7.41,4,568,6,497.2471807345854,9.307680183855993,3860.437676171617,23.547074279862194
P0710,40.60872716560401,-123.68864687419465,Cast Iron,medium (8-12),1928,95,Sandy,38.98,3.29,10,1078,9,737.2547381682449,1.1533346146582468,2478.9033320353683,15.989168514538807
P0711,35.241379652590254,-115.94612826876246,Cast Iron,very large (>24),1970,53,Rocky,49.92,4.96,6,803,5,950.8488306964975,6.696078024416573,4318.494079237876,7.96357228252553
P0712,38.16511224753669,-120.13421653343885,Cast Iron,small (2-6),1951,72,Sandy,15.97,3.31,7,565,10,679.9653595252595,5.268732760296492,4623.842343736319,35.01297966476407
P0713,37.39233283511015,-121.12081116422466,Cast Iron,medium (8-12),1938,85,Clay,50.84,5.32,7,353,8,689.2650036275581,7.929182313483341,1456.281808310817,6.02207381686672
P0714,38.34466124017387,-120.0331408153748,Cast Iron,small (2-6),1966,57,Clay,98.72,6.19,8,454,10,865.0445957129612,0.30869899059608685,4084.3121504095316,29.523276803562535
P0715,36.56925270807197,-118.92031777653861,Cast Iron,very large (>24),1953,70,Sandy,78.45,5.49,3,1012,4,780.9423989345217,2.602269838180985,4224.87004805754,32.747964325360584
P0716,38.517588231062305,-122.76158309160378,Steel,large (14-24),1966,57,Rocky,99.55,4.36,1,448,8,465.0327574938925,4.13890931134506,4695.998574272528,18.61363781289015
P0717,40.45244526699457,-122.40801398340177,Cast Iron,small (2-6),1975,48,Sandy,75.96,6.59,3,521,7,223.05673639045654,9.157847877353166,4782.233805749055,33.11156629168723
P0718,39.00778451805729,-122.42343991001606,Asbestos Cement,very large (>24),1933,90,Sandy,64.56,3.59,5,522,8,269.3854884644381,8.9155526889897,4443.894222039791,33.86929252842545
P0719,39.126457941776714,-123.73525634560512,Asbestos Cement,medium (8-12),1958,65,Sandy,28.56,6.97,2,528,2,387.9855749893795,0.00791318633004745,1222.1834090486561,49.033818996295125
P0720,34.13042184290337,-114.7224348578507,Ductile Iron,medium (8-12),1957,66,Sandy,56.96,5.03,2,625,5,936.0719521008128,8.541707441149114,3092.9784994350175,47.1146859145958
P0721,34.942277307588,-116.61415390385511,Cast Iron,small (2-6),1965,58,Loam,51.82,6.2,1,432,9,910.88435665973,8.081675586127394,3205.7348920681766,8.358436247078638
P0722,36.45883159224397,-118.01128300810328,Ductile Iron,very large (>24),1928,95,Sandy,54.29,7.48,4,953,10,283.06621970070324,5.543963879880752,797.5006321270517,36.93393574263942
P0723,34.65137573570152,-115.0740951220379,Asbestos Cement,medium (8-12),1962,61,Clay,48.65,4.26,3,1015,10,171.88990138197312,1.8150122351550546,646.2752534471327,18.237684776003157
P0724,34.933017370205945,-115.26859523813846,PVC,small (2-6),1946,77,Silt,27.43,6.1,3,886,9,832.959568502134,9.338534132993447,2020.2182234386717,21.418607300710967
P0725,35.45734784178058,-118.37984849370021,Asbestos Cement,small (2-6),1956,67,Sandy,58.53,4.39,4,419,6,889.1344325746135,5.772707251053623,2204.025490905847,41.20487463364041
P0726,34.83640353540207,-117.2683312451336,Asbestos Cement,medium (8-12),1971,52,Clay,116.51,4.49,0,649,1,816.2518558785572,2.7214649515079548,2278.619425667942,23.83516169953219
P0727,33.923254717437985,-119.83632974071875,Cast Iron,medium (8-12),1936,87,Silt,53.06,3.12,4,107,2,433.2429784386073,5.414692709108594,863.450087832321,18.69990834775416
P0728,35.74669722183635,-121.07943474374463,Cast Iron,medium (8-12),2000,23,Rocky,47.33,6.44,1,284,5,68.05155422493591,0.5927479227680477,13.403915787557619,19.917984846654782
P0729,35.13026991116899,-120.32434808097715,Ductile Iron,large (14-24),1935,88,Clay,39.38,7.67,5,902,8,997.8480069664726,1.743996793104945,3099.846444897622,30.467159958218048
P0730,34.76215967856362,-120.04949211122265,Cast Iron,large (14-24),1944,79,Clay,67.7,7.44,1,440,9,507.0126290740021,4.9111688921443015,4827.335494881772,28.433218012233272
P0731,39.03638918028087,-120.96225397148689,Cast Iron,small (2-6),1943,80,Silt,38.01,7.73,1,67,2,839.5777838862484,8.051111801159498,1600.225483122814,8.965250851306934
P0732,39.3080001027714,-120.02728316169092,Cast Iron,small (2-6),1942,81,Rocky,68.19,5.92,1,534,10,582.6861856251245,8.71373606071076,3311.7544469559957,24.141919407929326
P0733,40.432253696966455,-122.63499189572038,Cast Iron,medium (8-12),1943,80,Rocky,30.78,7.82,2,514,1,139.27131265533976,8.956515262715838,3670.909837080989,46.81156914533626
P0734,34.609619158143225,-119.53702034166913,Cast Iron,medium (8-12),1940,83,Silt,51.58,6.96,6,689,6,12.22234535497002,2.073303778032163,3963.934186101729,38.7268829978778
P0735,38.699000012760145,-122.78358664988409,Cast Iron,small (2-6),1928,95,Rocky,32.84,7.86,2,818,9,571.6624763173396,3.904907322059452,4513.327149419649,14.182594264232584
P0736,34.96513622075988,-117.19774220442088,Cast Iron,medium (8-12),1961,62,Clay,74.64,7.2,5,693,3,884.1853164080353,6.564231321803482,143.4651876688253,25.487582972997007
P0737,35.04364082262565,-118.49506083956612,Asbestos Cement,large (14-24),1944,79,Rocky,32.04,5.78,6,159,10,352.9273073619358,1.453201564312494,4499.2678394758605,31.953185794638546
P0738,37.64583800906617,-121.06361047001977,Asbestos Cement,small (2-6),1939,84,Rocky,50.65,6.32,6,751,8,465.22749982584867,0.5244957785118043,2033.6584431606336,49.36889313453974
P0739,36.935760686855296,-119.5696755030679,Steel,very large (>24),1932,91,Clay,45.68,4.13,5,407,10,536.7556115612481,1.3583081046895096,745.0847716781072,42.26647652632816
P0740,34.45419080227742,-119.49249303191111,Steel,medium (8-12),1930,93,Loam,50.7,4.77,7,567,9,260.26966807263864,0.5057316679201085,4156.623842495914,19.068700878438115
P0741,37.64939885326251,-118.18246477148226,Ductile Iron,small (2-6),1944,79,Loam,79.59,3.25,8,691,10,432.0296187979169,4.768160018339314,2030.662140517911,39.84258387965498
P0742,36.77178579957276,-121.55548645347744,Cast Iron,medium (8-12),1959,64,Rocky,97.95,6.16,6,1020,10,14.475447421748665,3.9707302881123807,3122.2581539675957,42.8969095494887
P0743,35.249767345891506,-117.26251714161486,Cast Iron,very large (>24),1993,30,Rocky,44.81,6.58,4,535,6,92.27563952254691,8.68286501808944,1868.8291663599516,15.79543456079583
P0744,34.80204219802189,-119.54907810034146,Asbestos Cement,large (14-24),1944,79,Sandy,58.64,7.39,6,1038,1,519.9685068485672,1.7605830770095976,4653.809800171221,48.624508780807325
P0745,40.6028640870736,-121.16659919185817,Ductile Iron,small (2-6),1941,82,Clay,82.21,4.6,7,436,3,887.255444766469,5.304000468080973,349.9962142558422,11.113517188291489
P0746,38.97897574916697,-120.95651570211493,Steel,medium (8-12),1944,79,Clay,23.76,4.46,7,200,6,34.05272370162871,0.3458477481315336,2400.4655891089415,5.902495613592035
P0747,34.74434619329359,-114.96198325260173,PVC,medium (8-12),1965,58,Rocky,88.81,4.47,2,575,3,415.68772087839653,3.6143788753876893,4753.840197718682,32.88767947652788
P0748,37.27179688259095,-119.98814152604682,Asbestos Cement,small (2-6),1959,64,Rocky,42.67,3.03,6,917,4,508.7310689658732,6.924001788004341,150.16676001573913,32.84824469173208
P0749,35.774394839619205,-120.82575039540022,PVC,small (2-6),1943,80,Sandy,67.11,4.8,0,576,2,829.1579777484274,7.015041947656307,3844.6415789968464,44.56614033114127
P0750,36.36462164702662,-121.66869745278407,Cast Iron,large (14-24),1976,47,Silt,25.4,4.65,2,94,1,276.0380332144313,9.562212862073592,4172.904539301784,7.327211362812594
P0751,34.75929614912667,-119.99555133827828,Cast Iron,medium (8-12),1931,92,Sandy,50.48,6.19,4,693,8,117.6762778888828,8.720028313830742,4001.8875239717195,43.76385229791165
P0752,32.932290259007814,-114.5148340422498,Ductile Iron,large (14-24),1943,80,Sandy,46.28,4.61,8,542,6,546.7341655205585,6.575788679800545,1252.7044415458743,46.08321690980136
P0753,37.244115183714186,-120.18978220220966,Cast Iron,large (14-24),1928,95,Loam,32.65,7.18,7,678,4,990.0074908067843,3.95237886156956,3511.3443966276614,14.630738746366848
P0754,40.289808176783154,-120.467502481046,Ductile Iron,medium (8-12),1933,90,Sandy,56.61,4.66,7,579,7,161.53807248424778,9.910051287094001,2535.179977972694,48.75867492232436
P0755,36.53157928663184,-118.80207753756603,Steel,large (14-24),1994,29,Silt,26.06,7.93,1,606,9,626.8895444430783,1.694167947061378,603.6701155945823,7.584823646590568
P0756,35.31311274081313,-115.1924214187684,Cast Iron,medium (8-12),1924,99,Rocky,25.59,7.4,8,566,8,258.21278520763633,3.00661515072857,4430.339494900517,5.10424667019114
P0757,37.67931287635782,-118.67822010740029,Ductile Iron,small (2-6),1933,90,Clay,81.97,6.31,4,759,6,509.6479400501822,6.195827285986577,2280.2660834086437,41.31588755188646
P0758,41.860897292860024,-120.63423599731101,PVC,large (14-24),1923,100,Clay,58.85,3.37,1,507,6,819.6091466991355,1.893094774840266,816.6521238458091,36.29469037107857
P0759,34.33544260637759,-115.38446018834911,Cast Iron,small (2-6),1946,77,Clay,33.24,7.98,4,996,9,717.8099952014621,6.494892348697052,3995.776815719088,22.355121752559512
P0760,34.06699327720279,-118.99554260222547,Cast Iron,large (14-24),1934,89,Silt,86.27,7.91,7,149,3,7.131616838788379,3.254383952130003,1165.9494550721295,32.68183728919497
P0761,38.493649093186576,-122.28182532648889,Cast Iron,medium (8-12),2000,23,Sandy,29.81,4.07,2,1054,5,335.4204059917921,7.562105539820951,1653.9097096643957,20.288815514199122
P0762,40.240302472796735,-120.05725892574883,Asbestos Cement,medium (8-12),1929,94,Sandy,53.8,3.48,4,602,9,236.34369432310086,7.404121240560015,2389.91962422364,6.341125805286175
P0763,41.080479087342354,-122.74443014058457,Steel,medium (8-12),1934,89,Sandy,57.24,7.71,6,226,3,815.7264619818742,1.3235315543678672,880.6208724054104,40.80265186249922
P0764,33.88363506225173,-115.37500542399343,Ductile Iron,small (2-6),1966,57,Sandy,65.74,6.07,3,323,4,36.62258421361253,0.18561678960275274,4671.764114805276,13.40038677887691
